cart_item_id,cart_id,item_id,quantity
8787,2903,342,1
8788,2903,247,1
8789,2903,55,1
8790,2904,419,1
8791,2904,423,1
8792,2904,371,1
8793,2904,312,1
8794,2905,385,1
8795,2906,248,2
8796,2907,333,1
8797,2908,381,1
8798,2908,342,1
8799,2908,25,1
8800,2909,321,1
8801,2910,46,1
8802,2910,36,1
8803,2910,380,1
8804,2910,375,1
8805,2911,393,1
8806,2912,457,1
8807,2912,27,1
8808,2912,389,1
8809,2912,48,1
8810,2912,456,1
8811,2912,36,1
8812,2913,349,1
8813,2914,197,7
8814,2915,268,1
8815,2916,31,4
8816,2916,356,4
8817,2916,342,4
8818,2916,382,4
8819,2916,388,4
8820,2916,430,4
8821,2916,319,4
8822,2917,49,1
8823,2918,359,1
8824,2919,117,7
8825,2919,43,7
8826,2919,87,7
8827,2920,497,4
8828,2920,44,4
8829,2920,217,4
8830,2920,437,4
8831,2920,427,4
8832,2920,402,4
8833,2920,406,4
8834,2920,22,4
8835,2920,428,4
8836,2920,269,4
8837,2920,166,4
8838,2921,454,4
8839,2921,451,4
8840,2921,319,4
8841,2921,356,4
8842,2921,23,4
8843,2921,188,4
8844,2921,442,4
8845,2921,390,4
8846,2921,392,4
8847,2921,18,4
8848,2921,333,4
8849,2921,445,4
8850,2921,341,4
8851,2921,166,4
8852,2921,345,4
8853,2922,24,1
8854,2922,370,1
8855,2922,454,1
8856,2922,385,1
8857,2922,321,1
8858,2923,54,1
8859,2924,38,1
8860,2924,377,1
8861,2924,375,1
8862,2924,343,1
8863,2924,457,1
8864,2924,367,1
8865,2924,366,1
8866,2924,255,1
8867,2925,456,5
8868,2926,459,7
8869,2927,46,2
8870,2928,418,1
8871,2928,163,1
8872,2928,451,1
8873,2928,55,1
8874,2928,210,1
8875,2928,385,1
8876,2928,342,1
8877,2928,319,1
8878,2929,438,1
8879,2929,361,1
8880,2929,426,1
8881,2929,218,1
8882,2929,166,1
8883,2930,315,1
8884,2931,206,2
8885,2931,482,2
8886,2931,487,2
8887,2931,97,2
8888,2931,264,2
8889,2931,411,2
8890,2931,368,2
8891,2931,87,2
8892,2932,336,1
8893,2933,370,2
8894,2934,458,1
8895,2935,449,1
8896,2936,450,2
8897,2937,444,1
8898,2938,22,1
8899,2938,449,1
8900,2938,445,1
8901,2939,347,3
8902,2940,16,1
8903,2941,457,1
8904,2942,393,1
8905,2942,446,1
8906,2942,30,1
8907,2942,374,1
8908,2942,434,1
8909,2942,336,1
8910,2943,46,1
8911,2944,261,1
8912,2944,28,1
8913,2945,259,1
8914,2945,140,1
8915,2945,65,1
8916,2945,283,1
8917,2945,363,1
8918,2945,306,1
8919,2946,212,1
8920,2947,483,3
8921,2947,486,3
8922,2947,234,3
8923,2947,408,3
8924,2948,432,1
8925,2949,89,1
8926,2949,485,1
8927,2949,411,1
8928,2949,385,1
8929,2949,341,1
8930,2949,315,1
8931,2949,241,1
8932,2950,468,1
8933,2951,252,2
8934,2952,450,1
8935,2952,290,1
8936,2952,483,1
8937,2952,357,1
8938,2952,25,1
8939,2953,287,5
8940,2954,43,1
8941,2955,176,2
8942,2956,337,1
8943,2956,429,1
8944,2956,43,1
8945,2957,33,1
8946,2958,24,1
8947,2959,368,1
8948,2959,199,1
8949,2959,330,1
8950,2959,443,1
8951,2960,157,1
8952,2961,211,4
8953,2962,488,1
8954,2962,127,1
8955,2962,160,1
8956,2963,335,1
8957,2964,97,1
8958,2965,160,2
8959,2966,366,1
8960,2967,395,4
8961,2968,318,1
8962,2969,419,1
8963,2970,326,3
8964,2971,341,1
8965,2971,403,1
8966,2971,327,1
8967,2971,450,1
8968,2971,53,1
8969,2971,307,1
8970,2971,169,1
8971,2971,16,1
8972,2972,412,2
8973,2973,21,1
8974,2974,20,2
8975,2975,32,2
8976,2976,332,3
8977,2976,433,3
8978,2976,310,3
8979,2976,40,3
8980,2976,457,3
8981,2976,383,3
8982,2977,497,2
8983,2977,358,2
8984,2977,331,2
8985,2977,429,2
8986,2977,435,2
8987,2977,365,2
8988,2977,164,2
8989,2977,391,2
8990,2977,430,2
8991,2977,167,2
8992,2978,343,2
8993,2978,309,2
8994,2978,202,2
8995,2978,17,2
8996,2978,372,2
8997,2978,366,2
8998,2979,433,2
8999,2980,364,2
9000,2981,190,1
9001,2981,332,1
9002,2981,368,1
9003,2981,368,1
9004,2981,346,1
9005,2981,337,1
9006,2981,251,1
9007,2981,349,1
9008,2981,255,1
9009,2982,427,1
9010,2982,46,1
9011,2983,395,4
9012,2984,256,1
9013,2984,160,1
9014,2984,489,1
9015,2984,55,1
9016,2985,204,3
9017,2985,139,3
9018,2985,116,3
9019,2985,98,3
9020,2985,352,3
9021,2985,148,3
9022,2985,489,3
9023,2986,320,1
9024,2987,119,2
9025,2988,142,1
9026,2989,48,1
9027,2989,399,1
9028,2990,319,3
9029,2990,430,3
9030,2990,385,3
9031,2990,148,3
9032,2990,320,3
9033,2991,337,1
9034,2992,356,2
9035,2992,357,2
9036,2992,337,2
9037,2993,117,1
9038,2994,378,1
9039,2995,169,2
9040,2995,386,2
9041,2995,169,2
9042,2995,350,2
9043,2995,170,2
9044,2995,381,2
9045,2995,163,2
9046,2995,380,2
9047,2995,165,2
9048,2995,356,2
9049,2996,370,2
9050,2997,393,1
9051,2997,392,1
9052,2997,187,1
9053,2997,170,1
9054,2997,189,1
9055,2998,370,3
9056,2999,381,6
9057,3000,198,3
9058,3000,249,3
9059,3000,163,3
9060,3000,341,3
9061,3000,344,3
9062,3001,381,1
9063,3002,254,1
9064,3002,333,1
9065,3002,337,1
9066,3002,349,1
9067,3003,386,2
9068,3004,364,1
9069,3004,251,1
9070,3004,349,1
9071,3005,386,1
9072,3006,163,2
9073,3007,362,3
9074,3008,253,1
9075,3009,370,2
9076,3009,192,2
9077,3009,166,2
9078,3010,348,5
9079,3011,250,2
9080,3012,324,4
9081,3013,333,2
9082,3014,343,5
9083,3015,351,1
9084,3016,385,1
9085,3017,392,4
9086,3018,339,1
9087,3019,345,1
9088,3019,361,1
9089,3019,457,1
9090,3019,332,1
9091,3019,251,1
9092,3019,364,1
9093,3019,445,1
9094,3019,352,1
9095,3019,388,1
9096,3019,347,1
9097,3019,343,1
9098,3020,166,2
9099,3021,247,5
9100,3021,23,5
9101,3021,24,5
9102,3022,402,3
9103,3022,420,3
9104,3022,358,3
9105,3023,423,1
9106,3024,309,1
9107,3024,432,1
9108,3024,311,1
9109,3024,461,1
9110,3024,43,1
9111,3024,311,1
9112,3025,32,1
9113,3025,312,1
9114,3026,189,1
9115,3027,33,1
9116,3028,37,5
9117,3029,420,1
9118,3030,251,4
9119,3030,343,4
9120,3030,499,4
9121,3030,309,4
9122,3030,460,4
9123,3030,478,4
9124,3031,117,1
9125,3032,437,1
9126,3032,422,1
9127,3032,408,1
9128,3032,133,1
9129,3032,119,1
9130,3033,173,1
9131,3034,140,5
9132,3034,114,5
9133,3034,366,5
9134,3035,269,4
9135,3035,95,4
9136,3035,449,4
9137,3035,373,4
9138,3035,341,4
9139,3035,97,4
9140,3035,112,4
9141,3035,377,4
9142,3036,433,2
9143,3036,396,2
9144,3036,34,2
9145,3036,212,2
9146,3037,120,1
9147,3038,455,1
9148,3038,338,1
9149,3038,108,1
9150,3039,94,1
9151,3039,53,1
9152,3040,432,3
9153,3041,431,1
9154,3042,409,1
9155,3042,198,1
9156,3043,399,5
9157,3044,375,6
9158,3045,324,1
9159,3046,442,1
9160,3046,371,1
9161,3046,250,1
9162,3047,458,1
9163,3047,349,1
9164,3047,338,1
9165,3047,312,1
9166,3047,203,1
9167,3047,377,1
9168,3048,309,1
9169,3048,442,1
9170,3048,18,1
9171,3048,409,1
9172,3049,382,2
9173,3049,196,2
9174,3049,321,2
9175,3049,187,2
9176,3049,361,2
9177,3049,385,2
9178,3050,49,3
9179,3050,311,3
9180,3051,353,1
9181,3051,363,1
9182,3051,380,1
9183,3052,55,1
9184,3053,332,4
9185,3054,241,1
9186,3054,238,1
9187,3054,386,1
9188,3054,116,1
9189,3054,34,1
9190,3054,101,1
9191,3054,399,1
9192,3054,466,1
9193,3054,353,1
9194,3055,97,1
9195,3055,481,1
9196,3055,448,1
9197,3055,246,1
9198,3055,315,1
9199,3055,439,1
9200,3056,306,2
9201,3057,463,1
9202,3057,238,1
9203,3057,397,1
9204,3057,294,1
9205,3057,178,1
9206,3058,154,2
9207,3058,397,2
9208,3058,305,2
9209,3058,22,2
9210,3058,258,2
9211,3058,116,2
9212,3058,218,2
9213,3058,184,2
9214,3058,470,2
9215,3058,193,2
9216,3059,435,1
9217,3060,298,3
9218,3060,429,3
9219,3060,452,3
9220,3060,305,3
9221,3061,496,2
9222,3061,351,2
9223,3061,154,2
9224,3061,349,2
9225,3061,16,2
9226,3061,56,2
9227,3061,212,2
9228,3061,127,2
9229,3061,137,2
9230,3062,390,2
9231,3063,348,3
9232,3064,444,1
9233,3065,372,2
9234,3065,370,2
9235,3065,352,2
9236,3065,353,2
9237,3065,361,2
9238,3066,360,1
9239,3067,375,1
9240,3067,346,1
9241,3067,375,1
9242,3067,357,1
9243,3067,377,1
9244,3067,334,1
9245,3067,379,1
9246,3067,171,1
9247,3067,376,1
9248,3067,351,1
9249,3067,198,1
9250,3067,442,1
9251,3068,393,1
9252,3068,377,1
9253,3068,252,1
9254,3069,356,1
9255,3069,332,1
9256,3069,339,1
9257,3069,374,1
9258,3069,442,1
9259,3069,197,1
9260,3069,351,1
9261,3070,443,3
9262,3071,163,2
9263,3071,382,2
9264,3071,370,2
9265,3071,168,2
9266,3071,381,2
9267,3071,358,2
9268,3071,341,2
9269,3071,336,2
9270,3071,170,2
9271,3071,393,2
9272,3071,382,2
9273,3072,351,1
9274,3073,390,3
9275,3073,169,3
9276,3073,25,3
9277,3073,452,3
9278,3074,270,1
9279,3074,33,1
9280,3074,110,1
9281,3074,337,1
9282,3074,450,1
9283,3074,461,1
9284,3074,410,1
9285,3075,430,1
9286,3075,366,1
9287,3075,249,1
9288,3076,51,4
9289,3076,396,4
9290,3076,86,4
9291,3076,214,4
9292,3077,219,3
9293,3077,200,3
9294,3077,202,3
9295,3078,105,4
9296,3079,52,5
9297,3080,460,3
9298,3081,26,2
9299,3081,363,2
9300,3081,459,2
9301,3082,47,3
9302,3082,87,3
9303,3082,414,3
9304,3082,361,3
9305,3082,170,3
9306,3083,457,1
9307,3083,107,1
9308,3084,197,4
9309,3085,55,1
9310,3086,198,2
9311,3086,459,2
9312,3086,56,2
9313,3086,44,2
9314,3086,215,2
9315,3086,168,2
9316,3086,310,2
9317,3087,348,5
9318,3087,447,5
9319,3087,336,5
9320,3087,333,5
9321,3087,251,5
9322,3088,372,2
9323,3088,252,2
9324,3088,411,2
9325,3088,196,2
9326,3088,418,2
9327,3088,196,2
9328,3088,364,2
9329,3088,27,2
9330,3088,414,2
9331,3088,212,2
9332,3088,430,2
9333,3089,351,3
9334,3090,253,1
9335,3091,366,1
9336,3091,345,1
9337,3092,383,1
9338,3093,352,1
9339,3094,251,1
9340,3095,105,4
9341,3095,172,4
9342,3096,435,1
9343,3096,373,1
9344,3096,382,1
9345,3097,164,3
9346,3098,411,4
9347,3098,417,4
9348,3098,436,4
9349,3099,473,1
9350,3099,273,1
9351,3099,99,1
9352,3100,201,4
9353,3101,395,1
9354,3102,421,1
9355,3102,219,1
9356,3103,335,2
9357,3103,149,2
9358,3104,227,1
9359,3105,34,3
9360,3106,464,3
9361,3107,211,2
9362,3107,270,2
9363,3108,449,4
9364,3109,407,1
9365,3110,22,1
9366,3110,262,1
9367,3110,34,1
9368,3110,265,1
9369,3110,339,1
9370,3110,26,1
9371,3111,332,1
9372,3111,210,1
9373,3111,202,1
9374,3111,432,1
9375,3111,20,1
9376,3111,356,1
9377,3112,451,1
9378,3113,106,1
9379,3113,28,1
9380,3113,131,1
9381,3113,300,1
9382,3114,395,3
9383,3114,445,3
9384,3114,327,3
9385,3114,358,3
9386,3114,452,3
9387,3114,230,3
9388,3115,368,4
9389,3115,337,4
9390,3115,171,4
9391,3115,380,4
9392,3116,348,4
9393,3117,191,1
9394,3117,351,1
9395,3117,168,1
9396,3117,337,1
9397,3117,383,1
9398,3117,349,1
9399,3118,370,2
9400,3119,171,1
9401,3120,353,3
9402,3121,390,1
9403,3121,168,1
9404,3121,391,1
9405,3121,252,1
9406,3121,388,1
9407,3121,443,1
9408,3121,361,1
9409,3121,367,1
9410,3121,442,1
9411,3121,359,1
9412,3122,168,2
9413,3122,368,2
9414,3123,419,1
9415,3123,250,1
9416,3123,170,1
9417,3123,366,1
9418,3123,444,1
9419,3123,190,1
9420,3123,255,1
9421,3124,365,1
9422,3125,216,1
9423,3125,376,1
9424,3126,260,1
9425,3126,213,1
9426,3126,258,1
9427,3126,265,1
9428,3126,394,1
9429,3126,188,1
9430,3127,189,4
9431,3127,320,4
9432,3127,198,4
9433,3127,387,4
9434,3127,370,4
9435,3127,112,4
9436,3127,98,4
9437,3128,441,1
9438,3128,360,1
9439,3128,320,1
9440,3129,394,1
9441,3129,205,1
9442,3129,197,1
9443,3129,430,1
9444,3129,99,1
9445,3129,266,1
9446,3129,352,1
9447,3129,251,1
9448,3129,325,1
9449,3129,99,1
9450,3130,405,2
9451,3131,365,1
9452,3131,362,1
9453,3131,343,1
9454,3131,352,1
9455,3131,335,1
9456,3131,341,1
9457,3131,419,1
9458,3131,382,1
9459,3132,331,1
9460,3132,383,1
9461,3132,28,1
9462,3132,54,1
9463,3133,347,3
9464,3134,429,6
9465,3134,434,6
9466,3134,49,6
9467,3134,422,6
9468,3135,449,2
9469,3135,368,2
9470,3135,384,2
9471,3135,22,2
9472,3135,309,2
9473,3135,28,2
9474,3135,251,2
9475,3136,31,1
9476,3137,55,3
9477,3138,30,1
9478,3139,338,4
9479,3140,342,1
9480,3140,380,1
9481,3141,46,3
9482,3141,201,3
9483,3141,33,3
9484,3141,43,3
9485,3141,203,3
9486,3141,442,3
9487,3141,333,3
9488,3141,457,3
9489,3141,392,3
9490,3141,190,3
9491,3141,418,3
9492,3142,54,5
9493,3143,325,1
9494,3144,361,2
9495,3145,369,2
9496,3146,34,1
9497,3146,197,1
9498,3146,206,1
9499,3146,453,1
9500,3146,444,1
9501,3146,434,1
9502,3147,432,1
9503,3148,163,1
9504,3149,321,1
9505,3150,372,1
9506,3150,377,1
9507,3150,335,1
9508,3150,444,1
9509,3150,341,1
9510,3150,359,1
9511,3150,382,1
9512,3150,391,1
9513,3151,251,1
9514,3152,361,2
9515,3152,347,2
9516,3152,444,2
9517,3152,191,2
9518,3152,378,2
9519,3152,344,2
9520,3152,363,2
9521,3152,331,2
9522,3152,340,2
9523,3152,393,2
9524,3152,344,2
9525,3152,367,2
9526,3153,349,8
9527,3153,382,8
9528,3153,349,8
9529,3153,347,8
9530,3154,372,2
9531,3155,334,1
9532,3156,375,1
9533,3157,336,1
9534,3157,330,1
9535,3157,83,1
9536,3157,321,1
9537,3157,334,1
9538,3157,324,1
9539,3157,199,1
9540,3158,326,1
9541,3158,324,1
9542,3159,373,3
9543,3159,343,3
9544,3159,324,3
9545,3159,380,3
